,game_id,fg_scored,fg_missed,turnover,personal_foul,violation,substitution,time_out,jump_ball,ejection,end_of_period,else,team_name_home,reb_home,pts_home,wl_home,ast_home,tov_home,pf_home,plus_minus_home,game_year,off_rebounds_home
9303,20800193,4,0,0,3,0,0,0,0,0,0,0,Toronto Raptors,31.0,103.0,L,19.0,15.0,25.0,-15,2008,7
9304,20800194,5,7,1,5,0,0,0,0,0,0,3,Philadelphia 76ers,54.0,89.0,W,22.0,19.0,17.0,8,2008,18
9305,20800195,2,4,0,1,0,0,0,0,0,0,1,Detroit Pistons,36.0,80.0,L,22.0,11.0,17.0,-26,2008,7
9306,20800196,3,3,0,1,0,0,0,0,0,0,1,Denver Nuggets,41.0,114.0,W,31.0,13.0,21.0,13,2008,7
9307,20800197,2,3,4,3,0,0,0,0,0,0,0,Los Angeles Lakers,46.0,118.0,W,28.0,18.0,16.0,10,2008,12
9308,20800198,0,1,0,0,0,1,0,0,0,0,1,Charlotte Hornets,39.0,93.0,W,21.0,21.0,20.0,9,2008,1
9309,20800199,1,0,1,4,0,0,0,0,0,0,0,Orlando Magic,40.0,108.0,W,18.0,18.0,20.0,7,2008,6
9310,20800200,2,2,0,1,0,0,0,0,0,0,2,Miami Heat,35.0,98.0,L,19.0,8.0,22.0,-9,2008,5
9311,20800201,2,2,1,2,0,0,0,0,0,0,1,Memphis Grizzlies,39.0,81.0,L,10.0,11.0,18.0,-13,2008,7
9312,20800202,5,2,3,3,0,0,0,0,0,0,0,Utah Jazz,38.0,100.0,L,30.0,15.0,17.0,-1,2008,13
9313,20800203,2,5,1,5,0,0,0,0,0,0,1,Portland Trail Blazers,48.0,91.0,W,20.0,20.0,19.0,1,2008,13
9314,20800204,0,3,1,3,0,0,0,0,0,0,1,Los Angeles Clippers,37.0,87.0,L,20.0,11.0,18.0,-12,2008,7
9315,20800205,9,10,0,1,0,0,0,0,0,0,0,Washington Wizards,54.0,124.0,W,27.0,14.0,19.0,24,2008,20
9316,20800206,5,4,0,2,0,0,0,0,0,0,0,New York Knicks,43.0,101.0,L,21.0,17.0,16.0,-18,2008,11
9317,20800207,3,7,1,3,0,0,0,0,0,0,1,Oklahoma City Thunder,40.0,98.0,L,28.0,14.0,14.0,-1,2008,14
9318,20800208,2,6,2,0,0,0,0,0,0,0,0,Dallas Mavericks,43.0,109.0,W,23.0,10.0,19.0,3,2008,10
9319,20800209,4,5,0,2,0,0,0,0,0,0,0,Los Angeles Lakers,51.0,120.0,W,24.0,9.0,23.0,27,2008,11
9320,20800210,3,1,0,0,0,0,0,0,0,0,0,Atlanta Hawks,32.0,102.0,W,21.0,14.0,24.0,6,2008,4
9321,20800211,3,3,0,1,0,0,0,0,0,0,0,Cleveland Cavaliers,46.0,117.0,W,27.0,15.0,19.0,35,2008,7
9322,20800212,3,2,0,1,0,0,0,0,0,0,0,Toronto Raptors,37.0,93.0,W,22.0,12.0,17.0,7,2008,6
9323,20800213,7,4,1,0,0,0,0,0,0,0,0,Boston Celtics,47.0,119.0,W,21.0,11.0,24.0,8,2008,12
9324,20800214,5,1,0,2,0,0,1,0,0,0,0,Philadelphia 76ers,39.0,94.0,L,25.0,14.0,25.0,-2,2008,9
9325,20800215,10,2,0,0,0,0,0,0,0,0,0,Detroit Pistons,47.0,110.0,W,28.0,11.0,20.0,14,2008,12
9326,20800216,2,7,3,3,0,0,0,0,0,0,1,Minnesota Timberwolves,49.0,102.0,L,24.0,17.0,26.0,-8,2008,15
9327,20800217,5,7,0,4,0,0,0,0,0,0,1,Houston Rockets,57.0,90.0,L,19.0,10.0,20.0,-1,2008,16
9328,20800218,3,3,0,2,0,0,0,0,0,1,0,San Antonio Spurs,47.0,98.0,W,17.0,12.0,17.0,10,2008,9
9329,20800219,4,2,0,4,0,0,0,0,0,0,1,Utah Jazz,44.0,117.0,W,31.0,16.0,23.0,17,2008,10
9330,20800220,4,9,0,4,0,0,0,0,0,0,1,Portland Trail Blazers,55.0,106.0,W,31.0,17.0,16.0,38,2008,17
9331,20800221,4,5,0,0,0,0,0,0,0,0,1,Sacramento Kings,49.0,114.0,L,22.0,11.0,27.0,-2,2008,9
9332,20800222,2,2,2,1,0,0,0,0,0,0,0,Los Angeles Clippers,35.0,105.0,L,22.0,18.0,32.0,-1,2008,7
9333,20800223,2,3,1,1,0,0,0,0,0,1,0,Washington Wizards,46.0,90.0,L,22.0,13.0,27.0,-15,2008,8
9334,20800224,4,2,0,0,0,0,0,0,0,0,1,Denver Nuggets,35.0,101.0,L,24.0,16.0,24.0,-4,2008,6
9335,20800225,4,4,1,0,0,0,0,0,0,0,0,Toronto Raptors,41.0,93.0,W,26.0,11.0,17.0,5,2008,9
9336,20800226,0,2,0,2,0,0,0,0,0,0,0,Boston Celtics,39.0,102.0,W,30.0,11.0,14.0,24,2008,4
9337,20800227,1,10,1,1,0,1,0,0,0,0,0,Cleveland Cavaliers,52.0,112.0,W,22.0,13.0,22.0,15,2008,13
9338,20800228,5,1,0,2,0,0,0,0,0,0,0,Detroit Pistons,41.0,107.0,W,22.0,14.0,20.0,10,2008,8
9339,20800229,6,3,0,0,0,0,0,0,0,0,3,Indiana Pacers,55.0,108.0,L,24.0,19.0,30.0,-7,2008,9
9340,20800230,1,1,1,0,0,0,1,0,0,0,1,Oklahoma City Thunder,33.0,103.0,L,23.0,10.0,26.0,-2,2008,4
9341,20800231,4,3,0,2,0,0,0,0,0,0,1,Phoenix Suns,43.0,92.0,L,20.0,19.0,19.0,-15,2008,9
9342,20800232,2,2,1,3,0,0,0,0,0,0,0,San Antonio Spurs,37.0,109.0,W,31.0,13.0,15.0,11,2008,8
9343,20800233,1,3,1,1,0,0,0,0,0,0,3,Utah Jazz,45.0,120.0,W,30.0,10.0,18.0,26,2008,6
9344,20800234,3,1,0,4,0,0,0,0,0,0,0,Portland Trail Blazers,38.0,101.0,W,25.0,12.0,18.0,15,2008,8
9345,20800235,3,6,1,2,0,0,0,0,0,0,1,Los Angeles Lakers,45.0,114.0,W,23.0,10.0,8.0,7,2008,12
9346,20800236,0,2,2,2,0,0,0,0,0,0,0,Charlotte Hornets,36.0,84.0,L,18.0,22.0,23.0,-5,2008,6
9347,20800237,3,1,0,2,0,0,0,0,0,0,0,Orlando Magic,41.0,110.0,W,19.0,18.0,17.0,14,2008,6
9348,20800238,5,6,2,1,0,0,0,0,0,0,0,Washington Wizards,42.0,98.0,L,22.0,10.0,19.0,-4,2008,14
9349,20800241,5,1,0,3,1,0,1,0,0,0,0,Minnesota Timberwolves,41.0,97.0,L,20.0,17.0,23.0,-9,2008,10
9350,20800242,0,1,0,1,0,0,0,0,0,0,0,Houston Rockets,34.0,103.0,W,22.0,7.0,25.0,19,2008,2
9351,20800243,2,1,2,0,0,0,1,0,0,0,1,Milwaukee Bucks,38.0,85.0,L,19.0,18.0,19.0,-12,2008,6
9352,20800245,4,8,0,1,0,0,0,0,0,0,3,Sacramento Kings,53.0,78.0,L,17.0,17.0,23.0,-23,2008,13
9353,20800246,2,6,1,2,0,0,0,0,0,0,2,Los Angeles Clippers,45.0,97.0,W,22.0,13.0,17.0,1,2008,11
9354,20800248,3,2,0,0,0,0,1,0,0,1,2,Philadelphia 76ers,39.0,92.0,L,29.0,15.0,22.0,-11,2008,7
9355,20800249,2,6,0,1,0,0,1,0,0,0,1,Denver Nuggets,42.0,104.0,W,28.0,14.0,21.0,10,2008,10
9356,20800253,2,0,3,1,0,0,0,1,0,0,0,Boston Celtics,43.0,107.0,W,20.0,12.0,20.0,19,2008,6
9357,20800254,2,5,0,2,0,0,0,0,0,0,0,Golden State Warriors,36.0,129.0,L,24.0,9.0,22.0,-1,2008,9
9358,20800255,4,5,1,5,0,0,0,0,0,0,1,Indiana Pacers,50.0,118.0,W,27.0,13.0,26.0,1,2008,15
9359,20800256,2,5,2,1,0,0,0,0,0,0,0,Brooklyn Nets,41.0,88.0,L,14.0,12.0,17.0,-20,2008,10
9360,20800257,1,4,1,0,0,0,0,0,0,0,0,New York Knicks,36.0,97.0,L,20.0,11.0,15.0,-7,2008,6
9361,20800260,2,2,2,2,0,0,0,0,0,0,0,San Antonio Spurs,41.0,77.0,L,17.0,17.0,14.0,-12,2008,8
9362,20800261,2,2,0,1,0,0,0,0,0,0,0,Denver Nuggets,46.0,132.0,W,37.0,12.0,19.0,39,2008,5
9363,20800262,4,3,0,1,0,0,0,0,0,0,0,Sacramento Kings,35.0,94.0,L,17.0,15.0,27.0,-5,2008,8
9364,20800263,2,1,1,0,0,0,1,0,0,0,0,Atlanta Hawks,33.0,105.0,W,33.0,15.0,22.0,10,2008,5
9365,20800267,4,2,0,4,0,0,0,0,0,0,1,Philadelphia 76ers,37.0,102.0,L,21.0,12.0,25.0,-12,2008,10
9366,20800268,2,3,0,0,0,0,0,0,0,0,0,Washington Wizards,34.0,92.0,L,21.0,12.0,19.0,-6,2008,5
9367,20800270,5,2,0,3,0,0,0,0,0,0,1,Milwaukee Bucks,43.0,97.0,W,27.0,15.0,19.0,7,2008,10
9368,20800271,5,3,1,5,0,0,0,0,0,0,0,New Orleans Pelicans,46.0,104.0,W,20.0,16.0,16.0,13,2008,14
9369,20800272,1,7,2,1,0,0,0,0,0,0,0,Houston Rockets,47.0,103.0,W,22.0,13.0,16.0,7,2008,11
9370,20800273,2,4,3,0,0,0,0,0,0,0,0,Utah Jazz,38.0,89.0,L,20.0,17.0,19.0,-4,2008,9
9371,20800274,5,3,1,3,0,0,1,0,0,0,1,Dallas Mavericks,48.0,112.0,W,25.0,15.0,21.0,15,2008,13
9372,20800275,1,4,0,3,0,0,0,0,0,0,0,Denver Nuggets,33.0,91.0,L,19.0,14.0,23.0,-17,2008,8
9373,20800276,5,4,0,1,0,0,0,0,0,0,2,Orlando Magic,45.0,98.0,W,21.0,17.0,19.0,9,2008,10
9374,20800277,7,6,1,0,0,0,0,0,0,0,0,Washington Wizards,47.0,104.0,L,24.0,17.0,24.0,-2,2008,14
9375,20800278,2,4,0,0,0,0,0,0,0,0,0,Atlanta Hawks,40.0,98.0,W,23.0,17.0,11.0,3,2008,6
9376,20800279,2,4,1,0,0,0,0,0,0,0,0,Cleveland Cavaliers,43.0,97.0,W,28.0,11.0,20.0,24,2008,7
9377,20800280,2,4,0,2,0,0,0,0,0,0,0,Brooklyn Nets,39.0,113.0,W,22.0,12.0,26.0,29,2008,8
9378,20800281,7,3,2,3,0,0,0,0,0,0,0,Boston Celtics,43.0,93.0,W,22.0,17.0,21.0,15,2008,15
9379,20800282,4,2,0,2,0,0,0,0,0,0,0,Detroit Pistons,38.0,91.0,L,18.0,10.0,23.0,-5,2008,8
9380,20800283,1,2,2,3,0,0,0,0,0,0,0,Memphis Grizzlies,40.0,93.0,W,18.0,19.0,20.0,12,2008,8
9381,20800285,6,5,0,2,0,0,0,0,0,0,0,Milwaukee Bucks,41.0,101.0,W,20.0,16.0,23.0,5,2008,13
9382,20800286,4,3,1,1,0,0,0,0,0,0,1,Utah Jazz,52.0,114.0,W,31.0,19.0,17.0,27,2008,9
9383,20800287,2,2,0,1,0,0,0,1,0,0,3,Charlotte Hornets,34.0,74.0,L,17.0,19.0,21.0,-20,2008,5
9384,20800288,4,6,1,1,0,0,0,0,0,0,0,Miami Heat,50.0,105.0,W,23.0,14.0,19.0,6,2008,12
9385,20800291,0,3,1,2,0,0,0,0,0,0,0,New Orleans Pelicans,41.0,106.0,W,21.0,14.0,27.0,19,2008,6
9386,20800294,5,1,0,1,0,1,0,0,0,0,1,San Antonio Spurs,50.0,123.0,W,35.0,10.0,21.0,35,2008,7
9387,20800295,2,3,0,6,0,0,0,0,0,0,3,Phoenix Suns,54.0,106.0,W,20.0,17.0,23.0,2,2008,11
9388,20800297,4,2,0,2,0,0,0,0,0,0,1,New York Knicks,51.0,104.0,W,21.0,19.0,24.0,12,2008,8
9389,20800298,4,0,0,0,0,0,0,0,0,0,0,Toronto Raptors,31.0,97.0,L,26.0,8.0,17.0,-1,2008,4
9390,20800299,0,4,1,0,0,0,0,0,0,0,0,Indiana Pacers,39.0,117.0,L,23.0,20.0,27.0,-5,2008,5
9391,20800300,2,3,0,5,0,0,0,0,0,0,1,Los Angeles Lakers,49.0,105.0,W,23.0,25.0,25.0,13,2008,10
9392,20800301,5,1,2,2,0,0,0,0,0,0,0,Miami Heat,46.0,100.0,W,12.0,11.0,20.0,4,2008,10
9393,20800303,6,5,1,2,0,0,1,0,0,0,0,Oklahoma City Thunder,48.0,102.0,L,26.0,22.0,26.0,-10,2008,15
9394,20800304,5,7,1,1,0,0,1,0,0,0,1,Los Angeles Clippers,51.0,88.0,L,19.0,13.0,23.0,-7,2008,15
9395,20800307,6,8,1,2,0,0,0,0,0,0,0,Minnesota Timberwolves,43.0,96.0,L,15.0,16.0,31.0,-3,2008,17
9396,20800309,5,2,0,1,0,0,0,0,0,0,1,Dallas Mavericks,48.0,126.0,L,28.0,13.0,20.0,-7,2008,8
9397,20800310,2,7,1,2,0,0,0,0,0,0,2,Houston Rockets,57.0,92.0,W,20.0,16.0,14.0,8,2008,12
9398,20800311,3,2,1,3,0,0,0,0,0,0,1,Phoenix Suns,41.0,125.0,W,23.0,17.0,19.0,15,2008,9
9399,20800312,4,0,2,3,0,0,0,0,0,0,1,Portland Trail Blazers,44.0,108.0,L,24.0,12.0,20.0,-1,2008,9
9400,20800313,4,4,0,0,0,0,1,0,0,0,0,Sacramento Kings,45.0,113.0,W,22.0,11.0,24.0,12,2008,9
9401,20800314,5,3,0,0,0,0,0,0,0,0,0,Toronto Raptors,47.0,101.0,W,24.0,15.0,21.0,13,2008,8
9402,20800315,5,0,0,1,0,0,0,0,0,0,0,Brooklyn Nets,34.0,109.0,L,19.0,19.0,25.0,-12,2008,6
9403,20800316,4,4,0,3,0,0,0,0,0,0,0,New Orleans Pelicans,48.0,105.0,W,29.0,16.0,20.0,16,2008,11
9404,20800317,2,4,0,0,0,0,0,0,0,0,1,Oklahoma City Thunder,37.0,102.0,L,26.0,16.0,29.0,-6,2008,6
