,game_id,fg_scored,fg_missed,turnover,personal_foul,violation,substitution,time_out,jump_ball,ejection,end_of_period,else,team_name_away,reb_away,pts_away,wl_away,ast_away,tov_away,pf_away,plus_minus_away,game_year,off_rebounds_away
6530,20500735,4,2,0,1,0,0,1,0,0,0,0,Memphis Grizzlies,35.0,87.0,L,19.0,6.0,20.0,-4,2006,8
6531,20500736,2,5,0,0,0,0,0,0,0,0,0,Atlanta Hawks,37.0,91.0,L,25.0,15.0,26.0,-8,2006,7
6532,20500737,2,3,0,1,0,0,0,0,0,0,1,Golden State Warriors,36.0,99.0,W,23.0,13.0,24.0,8,2006,6
6533,20500738,2,2,0,0,0,0,0,0,0,0,0,New Orleans Pelicans,35.0,100.0,W,9.0,8.0,24.0,6,2006,4
6534,20500739,2,2,0,3,0,0,0,0,0,0,0,Charlotte Hornets,37.0,93.0,L,27.0,16.0,30.0,-6,2006,7
6535,20500740,2,5,1,0,0,0,0,0,0,0,0,Utah Jazz,38.0,88.0,L,19.0,15.0,18.0,-14,2006,8
6536,20500741,4,1,0,0,0,0,0,0,0,0,1,Memphis Grizzlies,38.0,100.0,W,17.0,11.0,22.0,1,2006,5
6537,20500742,3,3,0,2,0,0,0,0,0,0,0,Portland Trail Blazers,32.0,81.0,L,23.0,9.0,16.0,-33,2006,8
6538,20500744,5,3,1,2,0,0,0,0,0,0,0,San Antonio Spurs,39.0,92.0,W,14.0,12.0,19.0,4,2006,11
6539,20500745,3,2,2,0,0,0,0,0,0,0,0,Detroit Pistons,36.0,98.0,L,26.0,15.0,19.0,-2,2006,7
6540,20500746,5,1,1,1,0,0,1,0,0,0,0,Orlando Magic,37.0,94.0,L,16.0,17.0,24.0,-8,2006,9
6541,20500748,1,4,1,2,0,0,0,0,0,0,0,New York Knicks,45.0,83.0,L,14.0,15.0,30.0,-7,2006,8
6542,20500749,4,2,0,2,0,0,0,0,0,0,0,Atlanta Hawks,35.0,84.0,L,23.0,17.0,22.0,-25,2006,8
6543,20500750,6,3,0,2,0,0,0,0,0,0,1,Denver Nuggets,40.0,120.0,W,22.0,16.0,18.0,8,2006,11
6544,20500753,3,2,0,4,0,0,0,0,0,1,0,Washington Wizards,40.0,96.0,L,10.0,16.0,18.0,-1,2006,10
6545,20500754,2,4,0,1,0,0,0,0,0,0,1,Toronto Raptors,29.0,98.0,W,15.0,12.0,21.0,4,2006,7
6546,20500755,3,4,1,6,0,0,0,0,0,0,4,New York Knicks,44.0,72.0,L,10.0,24.0,31.0,-28,2006,14
6547,20500757,5,4,0,1,0,1,1,0,0,0,1,Memphis Grizzlies,48.0,81.0,W,18.0,13.0,21.0,2,2006,11
6548,20500758,2,2,0,1,0,0,0,0,0,0,0,San Antonio Spurs,35.0,87.0,L,19.0,18.0,17.0,-14,2006,5
6549,20500759,4,6,0,1,0,1,0,0,0,0,1,Orlando Magic,33.0,93.0,L,13.0,7.0,34.0,-14,2006,11
6550,20500760,2,0,0,1,0,0,0,0,0,0,0,Brooklyn Nets,45.0,71.0,L,20.0,17.0,21.0,-14,2006,3
6551,20500762,2,4,1,3,0,0,2,0,0,0,0,Sacramento Kings,56.0,105.0,W,20.0,18.0,26.0,4,2006,12
6552,20500767,3,5,0,2,0,0,0,0,0,0,0,Cleveland Cavaliers,47.0,113.0,W,23.0,12.0,31.0,4,2006,10
6553,20500768,4,2,1,1,0,0,0,0,0,0,0,Toronto Raptors,34.0,96.0,L,14.0,12.0,25.0,-2,2006,8
6554,20500770,4,8,0,3,0,0,0,0,0,0,1,Sacramento Kings,45.0,78.0,L,20.0,9.0,19.0,-6,2006,15
6555,20500771,2,3,1,1,0,0,0,0,0,0,0,Portland Trail Blazers,38.0,86.0,L,14.0,14.0,26.0,-16,2006,7
6556,20500772,2,3,1,0,0,0,0,0,0,0,0,Oklahoma City Thunder,32.0,92.0,L,22.0,20.0,27.0,-10,2006,6
6557,20500773,6,4,1,5,0,0,0,0,0,0,0,Washington Wizards,47.0,97.0,L,15.0,16.0,21.0,-6,2006,16
6558,20500774,5,2,1,3,0,0,0,0,0,0,0,Phoenix Suns,53.0,116.0,W,33.0,22.0,19.0,15,2006,11
6559,20500775,3,2,1,2,0,0,1,0,0,0,2,Atlanta Hawks,42.0,114.0,W,24.0,20.0,28.0,4,2006,9
6560,20500776,2,3,1,3,0,0,0,0,0,0,1,Los Angeles Clippers,46.0,81.0,L,22.0,18.0,26.0,-7,2006,9
6561,20500778,0,2,1,1,0,0,0,0,0,0,1,Houston Rockets,38.0,75.0,L,11.0,15.0,15.0,-34,2006,4
6562,20500779,1,4,1,1,0,0,0,0,0,0,0,Minnesota Timberwolves,35.0,78.0,L,19.0,20.0,29.0,-12,2006,7
6563,20500780,1,2,2,3,0,0,1,0,0,0,0,Orlando Magic,34.0,92.0,L,22.0,13.0,26.0,-13,2006,9
6564,20500782,7,3,0,2,0,0,0,0,0,0,0,Atlanta Hawks,45.0,87.0,L,20.0,17.0,22.0,-10,2006,12
6565,20500783,4,1,0,1,0,0,0,0,0,0,1,Brooklyn Nets,38.0,89.0,W,21.0,16.0,24.0,4,2006,6
6566,20500785,2,1,2,1,0,2,0,0,0,1,0,Los Angeles Clippers,40.0,91.0,L,15.0,18.0,26.0,-2,2006,7
6567,20500786,1,6,2,1,0,0,1,1,0,1,4,Oklahoma City Thunder,43.0,78.0,L,14.0,14.0,17.0,-25,2006,12
6568,20500787,1,5,3,0,0,1,0,0,0,0,0,Charlotte Hornets,40.0,84.0,L,25.0,15.0,21.0,-16,2006,9
6569,20500788,0,1,0,1,0,0,0,0,0,0,0,Boston Celtics,37.0,103.0,W,18.0,16.0,30.0,20,2006,2
6570,20500790,4,4,2,0,0,0,0,0,0,0,0,Portland Trail Blazers,37.0,82.0,L,19.0,12.0,18.0,-17,2006,10
6571,20500791,5,3,0,2,0,0,0,0,0,0,1,Cleveland Cavaliers,43.0,107.0,L,21.0,13.0,27.0,-9,2006,10
6572,20500792,3,2,2,3,0,0,1,0,0,0,2,Oklahoma City Thunder,35.0,114.0,W,27.0,15.0,17.0,5,2006,11
6573,20500793,3,1,2,1,0,0,0,0,0,0,0,Orlando Magic,36.0,93.0,L,18.0,16.0,26.0,-3,2006,7
6574,20500794,4,2,1,1,0,0,0,0,0,0,0,Miami Heat,44.0,103.0,W,17.0,17.0,16.0,20,2006,8
6575,20500795,2,0,1,2,0,0,0,0,0,0,0,San Antonio Spurs,34.0,76.0,L,14.0,23.0,18.0,-13,2005,5
6576,20500796,2,5,0,1,0,0,1,0,0,0,0,Milwaukee Bucks,42.0,91.0,L,19.0,9.0,20.0,-6,2006,9
6577,20500797,3,2,1,1,0,0,0,0,0,0,0,Los Angeles Clippers,36.0,102.0,L,23.0,11.0,21.0,-4,2006,7
6578,20500798,2,7,2,1,0,0,0,0,0,0,2,Boston Celtics,49.0,94.0,L,16.0,13.0,21.0,-9,2006,12
6579,20500799,3,3,1,2,0,0,0,0,0,0,1,Charlotte Hornets,40.0,110.0,W,29.0,7.0,17.0,4,2006,9
6580,20500801,5,1,2,2,0,0,0,0,0,0,0,Memphis Grizzlies,36.0,87.0,L,14.0,12.0,20.0,-10,2006,10
6581,20500802,3,4,1,0,0,0,0,0,0,0,0,Sacramento Kings,35.0,85.0,L,23.0,16.0,18.0,-21,2006,8
6582,20500803,1,0,1,2,0,0,0,0,0,0,0,Oklahoma City Thunder,31.0,89.0,L,13.0,10.0,21.0,-13,2006,4
6583,20500804,7,0,1,3,0,0,0,0,0,0,1,Atlanta Hawks,44.0,117.0,W,27.0,17.0,35.0,5,2006,11
6584,20500805,3,4,0,3,0,0,0,0,0,0,1,Washington Wizards,46.0,102.0,W,22.0,10.0,27.0,8,2006,10
6585,20500806,0,2,0,0,0,0,0,0,0,0,0,Brooklyn Nets,38.0,94.0,W,21.0,13.0,35.0,4,2006,2
6586,20500807,3,5,2,2,0,0,0,0,0,0,0,San Antonio Spurs,45.0,83.0,W,16.0,16.0,29.0,3,2006,12
6587,20500808,4,2,0,0,0,0,0,0,0,0,1,Denver Nuggets,41.0,102.0,W,29.0,13.0,23.0,1,2006,6
6588,20500810,0,0,1,2,0,0,0,0,0,0,1,Philadelphia 76ers,28.0,116.0,W,24.0,14.0,21.0,5,2006,3
6589,20500811,2,5,0,1,0,0,0,0,0,0,0,Golden State Warriors,45.0,88.0,L,21.0,13.0,22.0,-3,2006,8
6590,20500812,5,3,3,0,0,0,0,0,0,0,1,Boston Celtics,40.0,102.0,W,21.0,12.0,19.0,6,2006,11
6591,20500813,2,2,0,4,0,0,0,0,0,0,1,Los Angeles Lakers,40.0,83.0,L,17.0,17.0,27.0,-19,2006,8
6592,20500814,1,2,2,2,0,0,0,0,0,0,1,Toronto Raptors,41.0,113.0,L,15.0,17.0,30.0,-2,2006,7
6593,20500815,4,0,2,4,0,0,1,0,0,1,0,Chicago Bulls,48.0,102.0,L,20.0,22.0,40.0,-6,2006,12
6594,20500816,3,6,4,4,0,0,0,0,0,0,0,New York Knicks,44.0,89.0,L,14.0,28.0,31.0,-21,2006,17
6595,20500817,3,6,0,6,0,0,0,0,0,0,1,Milwaukee Bucks,46.0,99.0,W,19.0,13.0,22.0,10,2006,15
6596,20500820,6,2,0,2,0,0,0,0,0,0,0,New Orleans Pelicans,44.0,100.0,W,16.0,23.0,26.0,5,2006,10
6597,20500821,3,0,1,3,0,0,0,0,0,0,1,Charlotte Hornets,40.0,121.0,L,24.0,10.0,25.0,-15,2006,7
6598,20500823,0,0,1,0,0,0,0,0,0,0,1,Houston Rockets,40.0,89.0,W,21.0,17.0,29.0,5,2006,1
6599,20500824,3,0,0,0,0,0,0,0,0,0,0,Memphis Grizzlies,32.0,99.0,L,15.0,17.0,30.0,-6,2006,3
6600,20500825,2,4,1,3,0,0,0,0,0,0,0,Indiana Pacers,47.0,101.0,W,21.0,15.0,21.0,10,2006,10
6601,20500826,4,0,1,2,0,0,0,0,0,0,1,Boston Celtics,35.0,112.0,W,22.0,13.0,30.0,1,2006,7
6602,20500828,4,3,0,4,0,0,0,0,0,0,1,Brooklyn Nets,38.0,102.0,L,28.0,10.0,24.0,-2,2006,11
6603,20500829,2,1,1,2,0,0,0,0,0,0,2,Detroit Pistons,39.0,84.0,W,25.0,8.0,16.0,12,2006,6
6604,20500830,2,4,1,1,0,0,0,0,0,0,1,Toronto Raptors,36.0,94.0,L,17.0,13.0,20.0,-7,2006,8
6605,20500831,2,1,1,0,0,0,0,0,0,0,3,Washington Wizards,24.0,98.0,L,19.0,14.0,20.0,-10,2006,4
6606,20500832,3,2,0,1,0,0,0,0,0,0,0,Phoenix Suns,44.0,111.0,W,28.0,12.0,17.0,17,2006,6
6607,20500833,1,1,1,0,0,0,0,0,0,0,1,Philadelphia 76ers,28.0,92.0,L,19.0,13.0,22.0,-12,2006,3
6608,20500836,0,0,1,2,0,0,0,0,0,0,0,Portland Trail Blazers,34.0,91.0,L,17.0,16.0,23.0,-24,2006,3
6609,20500837,1,4,1,0,0,0,0,0,0,0,1,Charlotte Hornets,40.0,87.0,L,23.0,21.0,26.0,-8,2006,6
6610,20500839,1,0,0,2,0,0,0,0,0,0,0,Minnesota Timberwolves,35.0,100.0,L,20.0,16.0,28.0,-11,2006,3
6611,20500841,1,1,0,1,0,0,0,0,0,0,1,Orlando Magic,29.0,87.0,L,14.0,18.0,19.0,-15,2006,3
6612,20500843,3,3,1,3,0,0,0,0,0,0,0,Indiana Pacers,48.0,99.0,W,19.0,15.0,25.0,6,2006,10
6613,20500844,1,4,1,2,0,0,0,0,0,0,0,Sacramento Kings,38.0,97.0,W,24.0,16.0,23.0,7,2006,8
6614,20500845,6,7,1,0,0,0,0,0,0,0,0,Miami Heat,42.0,103.0,W,25.0,9.0,17.0,7,2006,14
6615,20500846,1,1,0,3,0,0,0,0,0,0,0,New York Knicks,30.0,99.0,L,26.0,14.0,29.0,-2,2006,5
6616,20500847,4,3,1,1,0,0,0,0,0,0,0,Brooklyn Nets,36.0,90.0,L,23.0,10.0,30.0,-10,2006,9
6617,20500848,1,0,0,2,0,0,1,0,0,0,0,Philadelphia 76ers,39.0,106.0,W,20.0,9.0,17.0,5,2006,4
6618,20500849,2,3,0,1,0,0,0,0,0,0,1,Detroit Pistons,35.0,87.0,L,28.0,8.0,14.0,-11,2006,6
6619,20500850,2,1,0,0,0,0,0,0,0,0,0,Charlotte Hornets,31.0,104.0,W,23.0,9.0,28.0,15,2006,3
6620,20500851,5,2,0,0,0,0,0,0,0,0,4,Milwaukee Bucks,46.0,110.0,L,19.0,8.0,20.0,-13,2006,7
6621,20500852,0,2,0,0,0,0,1,0,0,0,0,Los Angeles Lakers,34.0,93.0,L,15.0,17.0,21.0,-6,2006,3
6622,20500853,4,1,0,0,0,0,0,0,0,0,1,New Orleans Pelicans,37.0,67.0,L,19.0,14.0,14.0,-22,2006,5
6623,20500854,7,4,1,1,0,0,0,0,0,0,0,Orlando Magic,49.0,94.0,L,20.0,13.0,26.0,-4,2006,13
6624,20500855,2,4,0,0,0,0,0,1,0,0,1,Cleveland Cavaliers,45.0,92.0,W,19.0,11.0,24.0,1,2006,6
6625,20500856,4,4,3,0,0,0,1,0,0,0,0,Dallas Mavericks,42.0,89.0,L,10.0,17.0,28.0,-9,2006,12
6626,20500857,1,3,2,3,1,0,1,0,0,0,5,Washington Wizards,48.0,113.0,L,17.0,15.0,22.0,-6,2006,10
6627,20500858,2,5,0,0,0,0,0,0,0,0,3,Sacramento Kings,40.0,102.0,W,19.0,12.0,19.0,9,2006,7
6628,20500859,1,0,0,0,0,0,0,0,0,0,0,Indiana Pacers,30.0,98.0,L,24.0,16.0,22.0,-1,2006,1
6629,20500860,6,6,0,0,0,0,0,0,0,0,2,Chicago Bulls,48.0,108.0,W,14.0,11.0,23.0,7,2006,12
6630,20500861,4,9,1,1,0,0,0,0,0,0,1,Denver Nuggets,51.0,78.0,L,15.0,17.0,17.0,-11,2006,15
6631,20500862,1,4,1,3,0,0,0,0,0,0,1,Charlotte Hornets,37.0,76.0,L,16.0,13.0,20.0,-14,2006,9
6632,20500864,4,2,1,1,0,0,0,0,0,0,2,Orlando Magic,40.0,118.0,L,20.0,16.0,23.0,-5,2006,8
6633,20500865,4,2,0,1,0,0,0,0,0,0,1,Los Angeles Lakers,49.0,106.0,W,14.0,20.0,26.0,12,2006,7
6634,20500866,2,5,1,0,0,0,0,0,0,0,0,Detroit Pistons,33.0,98.0,W,26.0,7.0,17.0,2,2006,8
6635,20500867,2,0,0,1,0,0,0,0,0,0,0,Toronto Raptors,38.0,100.0,L,18.0,13.0,27.0,-5,2006,3
6636,20500868,2,4,3,1,0,0,0,0,0,0,0,Atlanta Hawks,39.0,93.0,L,20.0,16.0,34.0,-2,2006,10
6637,20500869,8,5,0,3,0,0,0,0,0,0,0,Charlotte Hornets,43.0,86.0,L,12.0,21.0,29.0,-17,2006,16
6638,20500870,4,0,1,0,0,0,2,0,0,0,1,New York Knicks,43.0,103.0,W,28.0,15.0,23.0,5,2006,7
6639,20500871,4,6,1,1,0,0,0,0,0,0,2,Portland Trail Blazers,41.0,81.0,L,11.0,9.0,20.0,-20,2006,12
6640,20500873,3,2,1,0,0,0,0,0,0,0,0,Detroit Pistons,30.0,94.0,L,24.0,9.0,22.0,-11,2006,6
6641,20500874,2,2,1,0,0,0,1,0,0,0,0,Boston Celtics,32.0,105.0,L,22.0,15.0,32.0,-6,2006,6
6642,20500876,9,2,0,2,0,0,0,0,0,0,0,Sacramento Kings,37.0,107.0,L,23.0,16.0,28.0,-10,2006,13
6643,20500877,3,3,0,0,0,0,0,0,0,0,1,Phoenix Suns,38.0,115.0,W,27.0,12.0,15.0,8,2006,6
6644,20500878,2,3,0,1,0,0,0,0,0,0,0,Golden State Warriors,35.0,90.0,L,16.0,17.0,26.0,-13,2006,6
6645,20500879,1,2,3,1,0,0,0,0,0,0,0,Chicago Bulls,35.0,72.0,L,22.0,18.0,16.0,-19,2006,7
6646,20500880,5,3,1,0,0,0,0,0,0,0,0,Portland Trail Blazers,37.0,84.0,L,15.0,17.0,28.0,-18,2006,9
6647,20500881,3,2,1,0,0,0,0,0,0,0,0,Memphis Grizzlies,38.0,102.0,W,25.0,15.0,22.0,16,2006,6
6648,20500883,0,1,1,2,0,0,0,0,0,0,0,Sacramento Kings,42.0,109.0,W,29.0,9.0,20.0,25,2006,4
6649,20500884,1,1,1,3,0,0,1,0,0,2,0,Miami Heat,50.0,106.0,W,18.0,12.0,21.0,1,2006,9
6650,20500887,4,2,1,3,0,0,0,0,0,0,3,Orlando Magic,41.0,85.0,L,13.0,12.0,31.0,-5,2006,10
6651,20500889,2,4,2,3,0,0,0,0,0,0,0,Boston Celtics,47.0,116.0,W,23.0,27.0,28.0,1,2006,11
6652,20500890,4,4,1,0,0,0,0,0,0,0,0,Golden State Warriors,41.0,106.0,L,16.0,16.0,31.0,-7,2006,9
6653,20500891,0,2,1,0,0,0,0,0,0,0,0,Toronto Raptors,36.0,99.0,L,20.0,9.0,22.0,-7,2006,3
6654,20500892,3,2,1,2,0,0,1,0,0,0,1,New York Knicks,45.0,107.0,W,20.0,19.0,28.0,15,2006,9
6655,20500893,6,1,0,2,0,0,0,0,0,0,1,Houston Rockets,54.0,93.0,W,21.0,15.0,18.0,6,2006,9
6656,20500895,3,2,1,0,0,0,0,0,0,0,0,Portland Trail Blazers,36.0,87.0,L,16.0,17.0,27.0,-6,2006,6
6657,20500896,1,1,0,2,0,0,0,0,0,0,0,San Antonio Spurs,28.0,85.0,L,21.0,13.0,22.0,-13,2006,4
6658,20500897,5,0,0,0,0,0,0,0,0,0,0,Cleveland Cavaliers,41.0,98.0,W,20.0,8.0,20.0,1,2006,5
6659,20500898,0,5,1,6,0,0,1,0,0,0,0,Philadelphia 76ers,50.0,101.0,L,20.0,15.0,19.0,-3,2006,13
6660,20500899,3,5,1,5,0,0,1,0,0,0,2,Golden State Warriors,53.0,101.0,L,21.0,18.0,26.0,-3,2006,15
6661,20500901,5,1,1,0,0,0,0,0,0,0,0,Chicago Bulls,42.0,101.0,L,19.0,17.0,24.0,-5,2006,7
6662,20500902,5,5,0,2,1,0,0,0,0,0,0,Sacramento Kings,43.0,123.0,W,31.0,12.0,20.0,7,2006,12
6663,20500903,4,4,2,5,0,0,0,0,0,0,0,Los Angeles Lakers,41.0,113.0,W,23.0,14.0,19.0,6,2006,15
6664,20500904,1,8,1,4,0,0,0,0,0,0,1,Indiana Pacers,41.0,99.0,L,19.0,9.0,22.0,-4,2006,14
6665,20500905,5,3,0,1,0,0,0,0,0,0,0,Minnesota Timberwolves,34.0,93.0,L,15.0,14.0,22.0,-3,2006,9
6666,20500906,4,10,0,2,0,0,0,0,0,0,0,Memphis Grizzlies,51.0,99.0,W,28.0,9.0,18.0,25,2006,16
6667,20500907,0,3,1,0,0,0,1,0,0,0,2,Denver Nuggets,42.0,97.0,W,26.0,16.0,25.0,4,2006,5
6668,20500909,5,2,1,0,0,0,0,0,0,0,1,San Antonio Spurs,41.0,117.0,W,30.0,9.0,17.0,24,2006,8
6669,20500910,5,0,0,1,0,0,0,0,0,0,0,Denver Nuggets,45.0,108.0,W,17.0,9.0,19.0,11,2006,6
6670,20500911,3,6,1,0,0,0,0,0,0,0,2,Cleveland Cavaliers,36.0,73.0,L,11.0,16.0,17.0,-29,2006,10
6671,20500912,4,2,1,1,0,0,1,1,0,0,0,Milwaukee Bucks,48.0,92.0,W,21.0,9.0,21.0,6,2006,9
6672,20500913,2,2,0,1,0,0,0,0,0,0,0,Golden State Warriors,34.0,111.0,W,17.0,12.0,26.0,5,2006,5
6673,20500914,6,7,0,2,0,0,0,0,0,0,0,Indiana Pacers,44.0,92.0,W,13.0,11.0,28.0,2,2006,15
6674,20500915,4,4,1,1,0,0,0,0,0,0,0,Los Angeles Clippers,46.0,107.0,W,15.0,8.0,15.0,11,2006,10
6675,20500916,4,1,1,1,0,0,1,0,0,0,1,Los Angeles Lakers,43.0,100.0,W,18.0,8.0,15.0,8,2006,8
6676,20500918,1,2,4,1,0,0,1,0,0,0,1,Minnesota Timberwolves,36.0,96.0,L,29.0,17.0,23.0,-11,2006,9
6677,20500919,4,1,2,1,0,0,0,0,0,0,0,Detroit Pistons,38.0,92.0,L,18.0,17.0,22.0,-18,2006,8
6678,20500920,5,3,0,2,0,0,0,0,0,0,0,Chicago Bulls,44.0,95.0,W,16.0,15.0,26.0,5,2006,10
6679,20500921,3,0,0,1,0,0,0,0,0,0,1,Golden State Warriors,26.0,92.0,L,23.0,18.0,24.0,-11,2006,4
6680,20500923,4,1,0,1,0,0,0,0,0,0,0,Los Angeles Clippers,40.0,106.0,W,21.0,13.0,28.0,8,2006,6
6681,20500926,0,0,2,2,0,0,0,0,0,0,0,Denver Nuggets,34.0,101.0,L,24.0,18.0,21.0,-5,2006,4
6682,20500927,3,5,3,1,0,1,0,0,0,0,0,Indiana Pacers,45.0,89.0,L,20.0,19.0,18.0,-4,2006,12
6683,20500928,0,3,1,0,0,0,0,0,0,0,0,Houston Rockets,39.0,81.0,L,19.0,11.0,17.0,-7,2006,4
6684,20500930,3,2,0,1,0,0,0,0,0,0,0,Oklahoma City Thunder,40.0,120.0,W,26.0,15.0,23.0,7,2006,6
6685,20500931,1,3,0,2,0,0,0,0,0,0,0,Philadelphia 76ers,32.0,94.0,W,22.0,17.0,17.0,3,2006,6
6686,20500932,2,4,1,3,0,0,0,0,0,0,0,Charlotte Hornets,40.0,78.0,L,20.0,14.0,17.0,-16,2006,10
6687,20500933,0,1,0,2,0,0,0,0,0,0,0,Brooklyn Nets,40.0,95.0,W,21.0,22.0,21.0,11,2006,3
6688,20500934,3,7,0,2,0,0,0,0,0,0,0,Dallas Mavericks,45.0,80.0,L,14.0,10.0,19.0,-5,2006,12
6689,20500935,3,4,0,0,0,0,0,0,0,0,0,Phoenix Suns,30.0,101.0,L,26.0,11.0,14.0,-10,2006,7
6690,20500936,1,1,1,2,0,0,1,0,0,0,0,Orlando Magic,34.0,83.0,L,22.0,14.0,21.0,-14,2006,6
6691,20500937,3,3,0,4,0,0,0,0,0,0,1,Denver Nuggets,42.0,108.0,W,18.0,9.0,21.0,12,2006,10
6692,20500938,2,2,1,0,0,0,0,0,0,0,1,Atlanta Hawks,33.0,87.0,L,24.0,18.0,32.0,-1,2006,5
6693,20500939,2,2,2,1,0,0,0,0,0,0,0,Brooklyn Nets,39.0,90.0,W,23.0,14.0,21.0,13,2006,7
6694,20500940,2,2,0,0,0,0,0,0,0,0,0,Minnesota Timberwolves,33.0,87.0,L,17.0,12.0,25.0,-8,2006,4
6695,20500941,0,3,0,1,0,1,0,0,0,0,2,Toronto Raptors,37.0,111.0,W,29.0,16.0,25.0,14,2006,4
6696,20500942,0,2,2,1,0,0,0,0,0,0,0,Washington Wizards,38.0,119.0,W,20.0,19.0,29.0,5,2006,5
6697,20500943,5,5,0,1,0,0,0,0,0,0,0,Utah Jazz,29.0,83.0,L,28.0,9.0,32.0,-38,2006,11
6698,20500944,2,3,0,1,0,0,0,0,0,0,1,Boston Celtics,27.0,76.0,L,19.0,15.0,26.0,-17,2006,6
6699,20500945,3,3,1,1,1,0,0,0,0,0,1,Portland Trail Blazers,37.0,66.0,L,14.0,17.0,16.0,-29,2006,8
6700,20500947,0,2,2,0,0,0,0,0,0,0,2,New Orleans Pelicans,31.0,81.0,L,16.0,15.0,24.0,-15,2006,4
6701,20500948,4,3,2,0,0,0,0,0,0,0,0,Los Angeles Lakers,36.0,98.0,L,22.0,18.0,26.0,-16,2006,9
6702,20500949,3,6,0,1,0,0,0,0,0,0,0,Phoenix Suns,40.0,129.0,W,33.0,10.0,24.0,9,2006,10
6703,20500951,1,5,0,1,0,0,0,0,0,0,0,Charlotte Hornets,33.0,99.0,L,22.0,13.0,28.0,-8,2006,7
6704,20500953,2,0,2,2,0,0,0,0,0,0,1,Denver Nuggets,42.0,101.0,W,18.0,15.0,24.0,2,2006,6
6705,20500954,1,2,0,1,0,0,0,0,0,0,0,Portland Trail Blazers,37.0,65.0,L,19.0,22.0,20.0,-13,2006,4
6706,20500955,4,1,1,4,0,0,0,0,0,0,2,Atlanta Hawks,46.0,117.0,L,29.0,24.0,40.0,-4,2006,10
6707,20500956,0,3,0,3,0,0,0,0,0,0,1,Chicago Bulls,36.0,88.0,L,25.0,15.0,27.0,-16,2006,6
6708,20500957,2,3,1,2,0,0,0,0,0,0,0,Dallas Mavericks,36.0,95.0,W,20.0,12.0,23.0,14,2006,8
6709,20500959,2,1,0,2,0,0,0,0,0,1,0,Minnesota Timberwolves,32.0,89.0,L,25.0,10.0,17.0,-3,2006,6
6710,20500960,1,2,1,1,0,0,1,0,0,0,0,Boston Celtics,32.0,104.0,L,20.0,16.0,27.0,-3,2006,6
6711,20500961,3,6,0,2,0,0,1,0,0,0,0,Minnesota Timberwolves,42.0,97.0,L,24.0,12.0,27.0,-8,2006,12
6712,20500962,3,2,0,1,0,1,0,0,0,0,1,Philadelphia 76ers,39.0,98.0,L,23.0,18.0,16.0,-4,2006,6
6713,20500963,4,4,1,1,0,0,0,0,0,0,0,Milwaukee Bucks,44.0,96.0,L,21.0,10.0,18.0,-1,2006,10
6714,20500964,5,3,1,3,0,1,1,0,0,0,1,Dallas Mavericks,45.0,104.0,W,23.0,11.0,17.0,10,2006,13
6715,20500965,1,0,0,5,0,0,0,0,0,0,1,Utah Jazz,37.0,111.0,W,28.0,10.0,23.0,10,2006,6
6716,20500966,2,8,3,4,0,0,0,0,0,0,1,Boston Celtics,48.0,77.0,L,16.0,20.0,27.0,-7,2006,17
6717,20500969,4,5,2,1,0,0,0,0,0,0,1,Detroit Pistons,34.0,103.0,L,18.0,13.0,27.0,-2,2006,12
6718,20500970,1,4,0,0,0,0,0,0,0,0,2,Portland Trail Blazers,36.0,84.0,L,20.0,12.0,20.0,-15,2006,5
6719,20500971,4,0,0,2,0,0,0,0,0,0,0,Denver Nuggets,25.0,102.0,L,21.0,17.0,25.0,-14,2006,6
6720,20500973,4,3,3,1,0,0,0,0,0,0,0,Philadelphia 76ers,44.0,89.0,L,30.0,12.0,11.0,-10,2006,11
6721,20500974,0,5,1,1,0,1,0,0,0,0,1,Miami Heat,45.0,85.0,W,18.0,23.0,19.0,1,2006,7
6722,20500976,3,4,0,1,0,0,0,0,0,0,1,Denver Nuggets,39.0,109.0,W,26.0,10.0,23.0,15,2006,8
6723,20500977,3,3,2,1,0,0,1,0,0,0,0,Portland Trail Blazers,42.0,93.0,L,18.0,22.0,29.0,-4,2006,10
6724,20500978,3,3,1,1,0,1,0,0,0,0,0,San Antonio Spurs,37.0,92.0,W,19.0,11.0,23.0,15,2006,8
6725,20500979,2,3,1,1,0,0,0,0,0,0,0,Dallas Mavericks,40.0,89.0,L,19.0,17.0,23.0,-11,2006,7
6726,20500981,0,1,0,0,0,0,0,0,0,0,0,Los Angeles Lakers,32.0,95.0,L,27.0,10.0,21.0,-1,2006,1
6727,20500982,0,0,1,1,0,0,0,0,0,0,0,Boston Celtics,37.0,103.0,W,18.0,12.0,23.0,15,2006,2
6728,20500983,4,2,1,1,0,0,0,0,0,0,2,Orlando Magic,41.0,107.0,L,19.0,8.0,20.0,-1,2006,8
6729,20500984,2,6,0,1,0,0,0,0,0,0,1,Sacramento Kings,46.0,89.0,L,13.0,28.0,23.0,-6,2006,9
6730,20500986,2,4,0,2,0,0,0,0,0,0,0,Philadelphia 76ers,42.0,89.0,L,26.0,14.0,21.0,-9,2006,8
6731,20500987,2,1,0,3,0,0,0,0,0,0,0,Miami Heat,38.0,111.0,W,26.0,9.0,22.0,11,2006,6
6732,20500988,7,3,1,1,0,0,0,0,0,0,0,Los Angeles Lakers,45.0,105.0,W,27.0,12.0,25.0,8,2006,12
